ID,Footfall
3780724,1274
3780824,1469
3780924,673
3781024,734
3781124,818
3781224,953
3781324,1114
3781424,1297
3781524,1433
3781624,652
3781724,682
3781824,823
3781924,978
3782024,1169
3782124,1338
3782224,1418
3782324,625
3782424,615
3782524,872
3782624,948
3782724,1273
3782824,1333
3782924,1451
3783024,757
3783124,754
3783224,1026
3783324,1065
3783424,1290
3783524,1566
3783624,1466
3783724,629
3783824,740
3783924,893
3784024,1018
3784124,1053
3784224,1309
3784324,1404
3784424,775
3784524,776
3784624,907
3784724,947
3784824,1228
3784924,1355
3785024,1412
3785124,809
3785224,849
3785324,834
3785424,1115
3785524,1212
3785624,1319
3785724,1553
3785824,753
3785924,692
3786024,850
3786124,990
3786224,1134
3786324,1309
3786424,1373
3786524,821
3786624,985
3786724,866
3786824,1002
3786924,1285
3787024,1376
3787124,1419
3787224,762
3787324,924
3787424,1053
3787524,1058
3787624,1094
3787724,1305
3787824,1395
3787924,800
3788024,967
3788124,1014
3788224,916
3788324,1218
3788424,1258
3788524,1452
3788624,877
3788724,679
3788824,888
3788924,1011
3789024,1048
3789124,1305
3789224,1492
3789324,696
3789424,696
3789524,814
3789624,986
3789724,1248
3789824,1316
3789924,1424
3790024,576
3790124,583
3790224,927
3790324,1034
3790424,1147
3790524,1285
3790624,1490
3790724,862
3790824,944
3790924,949
3791024,987
3791124,1148
3791224,1287
3791324,1438
3791424,948
3791524,959
3791624,1081
3791724,1097
3791824,1217
3791924,1321
3792024,1429
3792124,1063
3792224,1052
3792324,1087
3792424,1045
3792524,1195
3792624,1329
3792724,1466
3792824,1085
3792924,1023
3793024,1032
3793124,1010
3793224,1209
3793324,1301
3793424,1371
3793524,859
3793624,743
3793724,923
3793824,920
3793924,1174
3794024,1261
3794124,1439
3794224,776
3794324,758
3794424,879
3794524,925
3794624,1211
3794724,1217
3794824,1427
3794924,906
3795024,843
3795124,931
3795224,934
3795324,1130
3795424,1269
3795524,1388
3795624,714
3795724,673
3795824,877
3795924,1051
3796024,1071
3796124,1197
3796224,1427
3796324,1010
3796424,1018
3796524,974
3796624,944
3796724,1245
3796824,1274
3796924,1367
3797024,905
3797124,965
3797224,903
3797324,1040
3797424,1172
3797524,1268
3797624,1412
3797724,1054
3797824,1014
3797924,1067
3798024,1036
3798124,1194
3798224,1282
3798324,1386
3798424,1010
3798524,909
3798624,956
3798724,1082
3798824,1177
3798924,1323
3799024,1436
3799124,974
3799224,1050
3799324,1047
3799424,1118
3799524,1156
3799624,1338
3799724,1437
3799824,810
3799924,930
3800024,989
3800124,1127
3800224,1164
3800324,1338
3800424,1447
3800524,823
3800624,790
3800724,835
3800824,1066
3800924,1161
3801024,1284
3801124,1425
3801224,1078
3801324,1051
3801424,875
3801524,894
3801624,1235
3801724,1424
3801824,1418
3801924,952
3802024,750
3802124,903
3802224,1046
3802324,1197
3802424,1216
3802524,1454
3802624,1079
3802724,848
3802824,1056
3802924,1108
3803024,1157
3803124,1318
3803224,1392
3803324,995
3803424,874
3803524,1025
3803624,1097
3803724,1171
3803824,1297
3803924,1424
3804024,969
3804124,775
3804224,995
3804324,1041
3804424,1172
3804524,1356
3804624,1485
3804724,921
3804824,981
3804924,935
3805024,992
3805124,1310
3805224,1346
3805324,1527
3805424,764
3805524,647
3805624,821
3805724,964
3805824,1277
3805924,1281
3806024,1421
3806124,1014
3806224,920
3806324,1007
3806424,1202
3806524,1331
3806624,1309
3806724,1424
3806824,849
3806924,729
3807024,828
3807124,986
3807224,1319
3807324,1408
3807424,1624
3807524,642
3807624,594
3807724,908
3807824,1090
3807924,1220
3808024,1299
3808124,1478
3808224,795
3808324,905
3808424,1066
3808524,1037
3808624,1191
3808724,1252
3808824,1515
3808924,875
3809024,974
3809124,930
3809224,1028
3809324,1339
3809424,1202
3809524,1500
3809624,722
3809724,721
3809824,975
3809924,999
3810024,1108
3810124,1445
3810224,1479
3810324,775
3810424,722
3810524,908
3810624,1036
3810724,1214
3810824,1279
3810924,1340
3811024,624
3811124,604
3811224,968
3811324,1129
3811424,1180
3811524,1278
3811624,1366
3811724,1087
3811824,1002
3811924,873
3812024,1011
3812124,1042
3812224,1351
3812324,1425
3812424,626
3812524,626
3812624,1047
3812724,1042
3812824,1266
3812924,1409
3813024,1543
3813124,724
3813224,716
3813324,952
3813424,1106
3813524,1170
3813624,1277
3813724,1501
3813824,757
3813924,549
3814024,908
3814124,1061
3814224,1091
3814324,1488
3814424,1491
3814524,606
3814624,666
3814724,976
3814824,914
3814924,1171
3815024,1281
3815124,1335
3815224,847
3815324,866
3815424,947
3815524,940
3815624,1188
3815724,1178
3815824,1374
3815924,813
3816024,686
3816124,850
3816224,905
3816324,1199
3816424,1367
3816524,1390
3816624,808
3816724,828
3816824,816
3816924,942
3817024,1227
3817124,1521
3817224,1412
3817324,888
3817424,702
3817524,987
3817624,956
3817724,1154
3817824,1325
3817924,1470
3818024,779
3818124,751
3818224,947
3818324,998
3818424,1229
3818524,1463
3818624,1669
3818724,778
3818824,985
3818924,770
3819024,1009
3819124,1096
3819224,1311
3819324,1439
3819424,737
3819524,815
3819624,910
3819724,963
3819824,1233
3819924,1324
3820024,1513
3820124,647
3820224,691
3820324,851
3820424,1159
3820524,1199
3820624,1300
3820724,1409
3820824,959
3820924,963
3821024,1032
3821124,1071
3821224,1199
3821324,1331
3821424,1390
3821524,1083
3821624,968
3821724,916
3821824,898
3821924,1211
3822024,1292
3822124,1476
3822224,727
3822324,729
3822424,792
3822524,1007
3822624,1152
3822724,1330
3822824,1371
3822924,728
3823024,674
3823124,848
3823224,966
3823324,1248
3823424,1217
3823524,1486
3823624,680
3823724,673
3823824,812
3823924,928
3824024,1102
3824124,1267
3824224,1457
3824324,695
3824424,716
3824524,856
3824624,1024
3824724,1302
3824824,1201
3824924,1483
3825024,841
3825124,801
3825224,970
3825324,1117
3825424,1158
3825524,1265
3825624,1411
3825724,735
3825824,721
3825924,957
3826024,923
3826124,1165
3826224,1247
3826324,1485
3826424,861
3826524,851
3826624,1072
3826724,1131
3826824,1172
3826924,1322
3827024,1508
3827124,764
3827224,856
3827324,1072
3827424,1055
3827524,1195
3827624,1321
3827724,1490
3827824,1031
3827924,997
3828024,1075
3828124,1014
3828224,1205
3828324,1290
3828424,1437
3828524,879
3828624,771
3828724,1031
3828824,914
3828924,1270
3829024,1293
3829124,1474
3829224,1011
3829324,1060
3829424,954
3829524,776
3829624,1241
3829724,1343
3829824,1408
3829924,793
3830024,885
3830124,862
3830224,1025
3830324,1206
3830424,1339
3830524,1459
3830624,775
3830724,833
3830824,821
3830924,1052
3831024,1240
3831124,1231
3831224,1504
3831324,844
3831424,749
3831524,812
3831624,1008
3831724,1191
3831824,1338
3831924,1528
3832024,785
3832124,805
3832224,829
3832324,861
3832424,1258
3832524,1321
3832624,1358
3832724,940
3832824,863
3832924,949
3833024,1195
3833124,1135
3833224,1267
3833324,1436
3833424,944
3833524,974
3833624,987
3833724,1091
3833824,1189
3833924,1305
3834024,1368
3834124,1062
3834224,1149
3834324,1160
3834424,1156
3834524,1113
3834624,1274
3834724,1439
3834824,728
3834924,771
3835024,990
3835124,1011
3835224,1211
3835324,1253
3835424,1401
3835524,876
3835624,866
3835724,915
3835824,1079
3835924,1159
3836024,1265
3836124,1371
3836224,1083
3836324,1101
3836424,1110
3836524,1112
3836624,1203
3836724,1339
3836824,1431
3836924,895
3837024,850
3837124,835
3837224,1040
3837324,1201
3837424,1269
3837524,1449
3837624,750
3837724,911
3837824,985
3837924,1125
3838024,1146
3838124,1213
3838224,1410
3838324,830
3838424,858
3838524,865
3838624,1001
3838724,1099
3838824,1284
3838924,1283
3839024,976
3839124,998
3839224,969
3839324,867
3839424,1195
3839524,1405
3839624,1496
3839724,744
3839824,750
3839924,946
3840024,1003
3840124,1154
3840224,1283
3840324,1385
3840424,898
3840524,1063
3840624,1049
3840724,1059
3840824,1155
3840924,1183
3841024,1435
3841124,1018
3841224,1029
3841324,966
3841424,992
3841524,1234
3841624,1319
3841724,1492
3841824,762
3841924,865
3842024,921
3842124,948
3842224,1287
3842324,1385
3842424,1403
3842524,751
3842624,667
3842724,840
3842824,1017
3842924,1262
3843024,1293
3843124,1365
3843224,688
3843324,743
3843424,926
3843524,1013
3843624,1203
3843724,1241
3843824,1460
3843924,1066
3844024,1015
3844124,1002
3844224,1060
3844324,996
3844424,1389
3844524,1420
3844624,779
3844724,656
3844824,942
3844924,943
3845024,1124
3845124,1363
3845224,1411
3845324,982
3845424,845
3845524,899
3845624,1019
3845724,1141
3845824,1214
3845924,1449
3846024,601
3846124,661
3846224,960
3846324,933
3846424,1112
3846524,1405
3846624,1442
3846724,856
3846824,835
3846924,862
3847024,1126
3847124,1148
3847224,1230
3847324,1603
3847424,973
3847524,944
3847624,1036
3847724,1147
3847824,1098
3847924,1434
3848024,1429
3848124,793
3848224,744
3848324,886
3848424,972
3848524,1103
3848624,1266
3848724,1416
3848824,800
3848924,850
3849024,1061
3849124,1126
3849224,1172
3849324,1371
3849424,1437
3849524,785
3849624,813
3849724,949
3849824,1085
3849924,1090
3850024,1325
3850124,1402
3850224,981
3850324,819
3850424,1124
3850524,1003
3850624,1176
3850724,1406
3850824,1434
3850924,856
3851024,857
3851124,829
3851224,1010
3851324,1285
3851424,1525
3851524,1360
3851624,834
3851724,735
3851824,834
3851924,1173
3852024,1068
3852124,1196
3852224,1401
3852324,923
3852424,981
3852524,916
3852624,1087
3852724,1228
3852824,1343
3852924,1347
3853024,686
3853124,668
3853224,862
3853324,1005
3853424,1185
3853524,1289
3853624,1424
3853724,872
3853824,763
3853924,891
3854024,1113
3854124,1005
3854224,1347
3854324,1687
3854424,837
3854524,956
3854624,943
3854724,1002
3854824,1191
3854924,1364
3855024,1407
3855124,772
3855224,762
3855324,924
3855424,1076
3855524,1118
3855624,1430
3855724,1397
3855824,732
3855924,1117
3856024,999
3856124,1034
3856224,1146
3856324,1380
3856424,1439
3856524,661
3856624,811
3856724,923
3856824,1028
3856924,1139
3857024,1314
3857124,1415
3857224,632
3857324,636
3857424,804
3857524,915
3857624,1136
3857724,1335
3857824,1422
3857924,1058
3858024,1032
3858124,963
3858224,1141
3858324,1202
3858424,1378
3858524,1620
3858624,731
3858724,786
3858824,1043
3858924,1119
3859024,1173
3859124,1325
3859224,1444
3859324,690
3859424,942
3859524,861
3859624,999
3859724,1188
3859824,1277
3859924,1320
3860024,838
3860124,889
3860224,826
3860324,990
3860424,1247
3860524,1321
3860624,1503
3860724,706
3860824,936
3860924,1021
3861024,1093
3861124,1190
3861224,1331
3861324,1327
3861424,663
3861524,739
3861624,914
3861724,971
3861824,1175
3861924,1235
3862024,1416
3862124,764
3862224,638
3862324,848
3862424,991
3862524,1161
3862624,1280
3862724,1458
3862824,590
3862924,761
3863024,963
3863124,1103
3863224,1156
3863324,1260
3863424,1453
3863524,675
3863624,609
3863724,760
3863824,1062
3863924,1103
3864024,1316
3864124,1449
3864224,760
3864324,742
3864424,873
3864524,922
3864624,1167
3864724,1238
3864824,1477
3864924,756
3865024,733
3865124,840
3865224,1078
3865324,1244
3865424,1244
3865524,1468
3865624,707
3865724,735
3865824,922
3865924,957
3866024,1199
3866124,1301
3866224,1362
3866324,913
3866424,1114
3866524,1067
3866624,1162
3866724,1116
3866824,1304
3866924,1388
3867024,1122
3867124,1084
3867224,1119
3867324,1119
3867424,1114
3867524,1285
3867624,1348
3867724,881
3867824,742
3867924,1056
3868024,991
3868124,1085
3868224,1319
3868324,1375
3868424,1109
3868524,1078
3868624,954
3868724,1131
3868824,1180
3868924,1275
3869024,1438
3869124,1026
3869224,856
3869324,1028
3869424,1098
3869524,1211
3869624,1288
3869724,1384
3869824,866
3869924,729
3870024,856
3870124,1102
3870224,1168
3870324,1337
3870424,1460
3870524,1032
3870624,1114
3870724,1091
3870824,1120
3870924,1181
3871024,1280
3871124,1429
3871224,1034
3871324,722
3871424,982
3871524,1005
3871624,1184
3725725,949
3725825,1125
3725925,1050
3726025,1052
3726125,1247
3726225,1424
3726325,1010
3726425,956
3726525,923
3726625,1014
3726725,1113
3726825,1200
3726925,1335
3727025,825
3727125,820
3727225,907
3727325,1137
3727425,1078
3727525,1224
3727625,1408
3727725,1012
3727825,976
3727925,937
3728025,1005
3728125,1149
3728225,1340
3728325,1506
3728425,743
3728525,713
3728625,797
3728725,1203
3728825,1324
3728925,1336
3729025,1495
3729125,733
3729225,711
3729325,794
3729425,879
3729525,1102
3729625,1431
3729725,1519
3729825,944
3729925,959
3730025,961
3730125,1000
3730225,1118
3730325,1318
3730425,1395
3730525,971
3730625,1006
3730725,1003
3730825,1107
3730925,1128
3731025,1251
3731125,1421
3731225,970
3731325,926
3731425,964
3731525,962
3731625,1191
3731725,1257
3731825,1471
3731925,944
3732025,755
3732125,847
3732225,1127
3732325,1187
3732425,1330
3732525,1422
3732625,1015
3732725,968
3732825,972
3732925,1004
3733025,1248
3733125,1337
3733225,1441
3733325,954
3733425,936
3733525,935
3733625,1004
3733725,1174
3733825,1279
3733925,1429
3734025,831
3734125,1012
3734225,966
3734325,1004
3734425,1175
3734525,1238
3734625,1324
3734725,1008
3734825,876
3734925,768
3735025,897
3735125,1201
3735225,1244
3735325,1259
3735425,858
3735525,1025
3735625,996
3735725,1062
3735825,1174
3735925,1195
3736025,1350
3736125,876
3736225,963
3736325,1016
3736425,1049
3736525,1277
3736625,1324
3736725,1415
3736825,1027
3736925,908
3737025,814
3737125,1085
3737225,1198
3737325,1316
3737425,1454
3737525,795
3737625,768
3737725,826
3737825,924
3737925,1161
3738025,1216
3738125,1508
3738225,714
3738325,709
3738425,968
3738525,1008
3738625,1166
3738725,1282
3738825,1270
3738925,915
3739025,964
3739125,945
3739225,1009
3739325,1194
3739425,1365
3739525,1460
3739625,748
3739725,742
3739825,824
3739925,920
3740025,1155
3740125,1361
3740225,1602
3740325,733
3740425,1002
3740525,1014
3740625,927
3740725,1122
3740825,1274
3740925,1267
3741025,735
3741125,966
3741225,974
3741325,1108
3741425,1159
3741525,1317
3741625,1388
3741725,994
3741825,762
3741925,863
3742025,1030
3742125,1034
3742225,1311
3742325,1418
3742425,971
3742525,944
3742625,860
3742725,1011
3742825,1268
3742925,1297
3743025,1451
3743125,1024
3743225,1052
3743325,981
3743425,1002
3743525,1204
3743625,1353
3743725,1399
3743825,976
3743925,816
3744025,976
3744125,967
3744225,1174
3744325,1298
3744425,1492
3744525,1080
3744625,1090
3744725,1032
3744825,1128
3744925,1143
3745025,1268
3745125,1328
3745225,997
3745325,1018
3745425,984
3745525,1096
3745625,1117
3745725,1236
3745825,1306
3745925,739
3746025,759
3746125,777
3746225,988
3746325,1213
3746425,1294
3746525,1288
3746625,945
3746725,1012
3746825,1069
3746925,1103
3747025,1141
3747125,1295
3747225,1449
3747325,746
3747425,1070
3747525,1010
3747625,1002
3747725,1076
3747825,1266
3747925,1472
3748025,698
3748125,701
3748225,1001
3748325,1018
3748425,1117
3748525,1402
3748625,1509
3748725,758
3748825,922
3748925,902
3749025,1000
3749125,1075
3749225,1310
3749325,1439
3749425,888
3749525,800
3749625,1007
3749725,1091
3749825,1169
3749925,1182
3750025,1388
3750125,995
3750225,864
3750325,968
3750425,1024
3750525,1183
3750625,1282
3750725,1417
3750825,721
3750925,1043
3751025,994
3751125,1025
3751225,1073
3751325,1240
3751425,1358
3751525,978
3751625,830
3751725,1000
3751825,1051
3751925,1159
3752025,1278
3752125,1299
3752225,723
3752325,803
3752425,1023
3752525,1050
3752625,1154
3752725,1282
3752825,1422
3752925,1026
3753025,1004
3753125,960
3753225,1194
3753325,1154
3753425,1304
3753525,1342
3753625,1013
3753725,891
3753825,1015
3753925,991
3754025,1205
3754125,1297
3754225,1413
3754325,1019
3754425,990
3754525,1064
3754625,1038
3754725,1137
3754825,1292
3754925,1432
3755025,786
3755125,776
3755225,830
3755325,1047
3755425,1052
3755525,1347
3755625,1480
3755725,945
3755825,1042
3755925,963
3756025,1041
3756125,1150
3756225,1286
3756325,1373
3756425,788
3756525,877
3756625,991
3756725,1112
3756825,1157
3756925,1328
3757025,1420
3757125,963
3757225,949
3757325,972
3757425,935
3757525,1237
3757625,1344
3757725,1460
3757825,872
3757925,845
3758025,1010
3758125,988
3758225,1217
3758325,1295
3758425,1447
3758525,990
3758625,931
3758725,968
3758825,951
3758925,1117
3759025,1304
3759125,1376
3759225,804
3759325,1015
3759425,968
3759525,912
3759625,1041
3759725,1340
3759825,1425
3759925,1009
3760025,865
3760125,924
3760225,1030
3760325,1164
3760425,1267
3760525,1449
3760625,925
3760725,891
3760825,881
3760925,962
3761025,1128
3761125,1243
3761225,1467
3761325,1032
3761425,996
3761525,1032
3761625,1147
3761725,1083
3761825,1296
3761925,1446
3762025,1125
3762125,1099
3762225,904
3762325,1052
3762425,1118
3762525,1254
3762625,1391
3762725,1022
3762825,947
3762925,942
3763025,941
3763125,1072
3763225,1360
3763325,1531
3763425,702
3763525,792
3763625,720
3763725,889
3763825,1217
3763925,1417
3764025,1527
3764125,764
3764225,749
3764325,731
3764425,865
3764525,1229
3764625,1333
3764725,1421
3764825,1007
3764925,1036
3765025,1079
3765125,1119
3765225,1178
3765325,1304
3765425,1313
3765525,1012
3765625,1036
3765725,1036
3765825,986
3765925,1087
3766025,1165
3766125,1504
3766225,757
3766325,772
3766425,788
3766525,1065
3766625,1206
3766725,1310
3766825,1391
3766925,808
3767025,823
3767125,826
3767225,960
3767325,1261
3767425,1381
3767525,1467
3767625,803
3767725,806
3767825,854
3767925,889
3768025,1178
3768125,1204
3768225,1397
3768325,868
3768425,705
3768525,926
3768625,971
3768725,1193
3768825,1329
3768925,1433
3769025,794
3769125,789
3769225,796
3769325,978
3769425,1099
3769525,1347
3769625,1522
3769725,757
3769825,766
3769925,837
3770025,893
3770125,1245
3770225,1391
3770325,1681
3770425,719
3770525,721
3770625,837
3770725,1199
3770825,1185
3770925,1323
3771025,1405
3771125,768
3771225,814
3771325,825
3771425,962
3771525,1200
3771625,1310
3771725,1417
3771825,833
3771925,772
3772025,782
3772125,1051
3772225,1182
3772325,1287
3772425,1480
3772525,913
3772625,937
3772725,1004
3772825,1091
3772925,1166
3773025,1250
3773125,1386
3773225,753
3773325,928
3773425,980
3773525,1097
3773625,1179
3773725,1199
3773825,1359
3773925,774
3774025,1005
3774125,868
3774225,1052
3774325,1184
3774425,1392
3774525,1452
3774625,750
3774725,757
3774825,820
3774925,1134
3775025,1232
3775125,1338
3775225,1405
3775325,1007
3775425,976
3775525,1034
3775625,1053
3775725,1208
3775825,1212
3775925,1376
3776025,864
3776125,924
3776225,938
3776325,1004
3776425,1132
3776525,1374
3776625,1328
3776725,1022
3776825,896
3776925,817
3777025,922
3777125,1101
3777225,1200
3777325,1376
3777425,1021
3777525,1020
3777625,855
3777725,969
3777825,1281
3777925,1208
3778025,1405
3778125,805
3778225,973
3778325,784
3778425,1085
3778525,1108
3778625,1371
3778725,1372
3778825,992
3778925,767
3779025,793
3779125,909
3779225,1128
3779325,1291
3779425,1395
3779525,1060
3779625,995
3779725,1008
3779825,991
3779925,1044
3780025,1291
3780125,1336
3780225,970
3780325,979
3780425,1042
3780525,1040
3780625,1151
3780725,1287
3780825,1472
3780925,753
3781025,750
3781125,818
3781225,1019
3781325,1083
3781425,1169
3781525,1349
3781625,845
3781725,883
3781825,896
3781925,901
3782025,1152
3782125,1242
3782225,1428
3782325,788
3782425,761
3782525,806
3782625,944
3782725,1249
3782825,1238
3782925,1456
3783025,995
3783125,1008
3783225,1022
3783325,1084
3783425,1253
3783525,1390
3783625,1443
3783725,847
3783825,899
3783925,992
3784025,980
3784125,1052
3784225,1311
3784325,1333
3784425,967
3784525,1004
3784625,997
3784725,967
3784825,1189
3784925,1327
3785025,1485
3785125,975
3785225,978
3785325,986
3785425,1050
3785525,1289
3785625,1410
3785725,1574
3785825,786
3785925,766
3786025,790
3786125,975
3786225,1123
3786325,1327
3786425,1305
3786525,1059
3786625,1123
3786725,950
3786825,866
3786925,1300
3787025,1329
3787125,1421
3787225,1010
3787325,891
3787425,919
3787525,942
3787625,1146
3787725,1330
3787825,1332
3787925,1003
3788025,1017
3788125,1031
3788225,938
3788325,1138
3788425,1182
3788525,1485
3788625,969
3788725,970
3788825,947
3788925,963
3789025,1156
3789125,1359
3789225,1537
3789325,729
3789425,721
3789525,813
3789625,1042
3789725,1207
3789825,1302
3789925,1437
3790025,916
3790125,806
3790225,1015
3790325,960
3790425,1135
3790525,1262
3790625,1456
3790725,785
3790825,763
3790925,916
3791025,908
3791125,1129
3791225,1373
3791325,1427
3791425,963
3791525,1008
3791625,1057
3791725,1086
3791825,1117
3791925,1319
3792025,1487
3792125,1108
3792225,1102
3792325,1032
3792425,1087
3792525,1190
3792625,1284
3792725,1439
3792825,1062
3792925,902
3793025,1039
3793125,991
3793225,1132
3793325,1312
3793425,1435
3793525,911
3793625,994
3793725,942
3793825,1049
3793925,1153
3794025,1281
3794125,1456
3794225,775
3794325,923
3794425,898
3794525,1029
3794625,1153
3794725,1278
3794825,1459
3794925,850
3795025,851
3795125,902
3795225,1031
3795325,1141
3795425,1165
3795525,1324
3795625,980
3795725,681
3795825,991
3795925,1056
3796025,1018
3796125,1182
3796225,1430
3796325,996
3796425,987
3796525,989
3796625,1043
3796725,1196
3796825,1326
3796925,1405
3797025,983
3797125,1080
3797225,916
3797325,1061
3797425,1186
3797525,1311
3797625,1352
3797725,1090
3797825,1029
3797925,1095
3798025,1063
3798125,1192
3798225,1288
3798325,1469
3798425,959
3798525,926
3798625,996
3798725,1052
3798825,1159
3798925,1326
3799025,1462
3799125,989
3799225,1000
3799325,1161
3799425,1067
3799525,1141
3799625,1322
3799725,1389
3799825,942
3799925,933
3800025,931
3800125,1093
3800225,1149
3800325,1332
3800425,1513
3800525,766
3800625,789
3800725,886
3800825,999
3800925,1177
3801025,1306
3801125,1430
3801225,814
3801325,988
3801425,886
3801525,982
3801625,1202
3801725,1374
3801825,1397
3801925,1008
3802025,778
3802125,975
3802225,1042
3802325,1191
3802425,1288
3802525,1415
3802625,1072
3802725,913
3802825,949
3802925,1083
3803025,1172
3803125,1330
3803225,1408
3803325,1066
3803425,905
3803525,1017
3803625,1021
3803725,1167
3803825,1302
3803925,1439
3804025,998
3804125,889
3804225,957
3804325,1073
3804425,1168
3804525,1297
3804625,1476
3804725,903
3804825,919
3804925,917
3805025,1001
3805125,1229
3805225,1345
3805325,1513
3805425,954
3805525,803
3805625,807
3805725,1097
3805825,1156
3805925,1297
3806025,1387
3806125,1024
3806225,1058
3806325,975
3806425,1063
3806525,1228
3806625,1235
3806725,1397
3806825,948
3806925,948
3807025,880
3807125,953
3807225,1190
3807325,1367
3807425,1558
3807525,761
3807625,823
3807725,888
3807825,861
3807925,1158
3808025,1280
3808125,1438
3808225,991
3808325,1037
3808425,964
3808525,1045
3808625,1192
3808725,1290
3808825,1426
3808925,1031
3809025,1002
3809125,963
3809225,940
3809325,1181
3809425,1190
3809525,1481
3809625,777
3809725,778
3809825,774
3809925,952
3810025,1209
3810125,1349
3810225,1457
3810325,817
3810425,781
3810525,788
3810625,916
3810725,1237
3810825,1196
3810925,1314
3811025,831
3811125,805
3811225,986
3811325,1042
3811425,1155
3811525,1259
3811625,1367
3811725,1107
3811825,979
3811925,991
3812025,1006
3812125,1046
3812225,1234
3812325,1420
3812425,733
3812525,730
3812625,976
3812725,948
3812825,1276
3812925,1282
3813025,1449
3813125,726
3813225,821
3813325,813
3813425,950
3813525,1183
3813625,1268
3813725,1336
3813825,831
3813925,701
3814025,794
3814125,1180
3814225,1175
3814325,1347
3814425,1473
3814525,817
3814625,748
3814725,987
3814825,1002
3814925,1142
3815025,1242
3815125,1320
3815225,1026
3815325,999
3815425,867
3815525,995
3815625,1070
3815725,1220
3815825,1294
3815925,989
3816025,935
3816125,962
3816225,1008
3816325,1294
3816425,1337
3816525,1297
3816625,857
3816725,984
3816825,1009
3816925,994
3817025,1200
3817125,1439
3817225,1471
3817325,1031
3817425,701
3817525,876
3817625,939
3817725,1212
3817825,1348
3817925,1508
3818025,997
3818125,972
3818225,976
3818325,959
3818425,1227
3818525,1327
3818625,1691
3818725,825
3818825,775
3818925,790
3819025,1071
3819125,1140
3819225,1336
3819325,1468
3819425,925
3819525,782
3819625,832
3819725,1012
3819825,1128
3819925,1364
3820025,1563
3820125,896
3820225,842
3820325,890
3820425,1084
3820525,1087
3820625,1321
3820725,1376
3820825,897
3820925,1048
3821025,1022
3821125,1106
3821225,1120
3821325,1196
3821425,1361
3821525,1052
3821625,1032
3821725,996
3821825,981
3821925,1222
3822025,1278
3822125,1312
3822225,925
3822325,616
3822425,792
3822525,935
3822625,1135
3822725,1321
3822825,1415
3822925,909
3823025,963
3823125,789
3823225,963
3823325,1238
3823425,1262
3823525,1381
3823625,972
3823725,986
3823825,981
3823925,1002
3824025,1239
3824125,1240
3824225,1404
3824325,750
3824425,779
3824525,804
3824625,914
3824725,1129
3824825,1271
3824925,1356
3825025,991
3825125,992
3825225,946
3825325,1109
3825425,1102
3825525,1257
3825625,1486
3825725,706
3825825,783
3825925,990
3826025,1024
3826125,1189
3826225,1303
3826325,1510
3826425,972
3826525,820
3826625,1086
3826725,1027
3826825,1211
3826925,1339
3827025,1442
3827125,779
3827225,800
3827325,999
3827425,993
3827525,1173
3827625,1324
3827725,1478
3827825,1003
3827925,1024
3828025,1076
3828125,1021
3828225,1221
3828325,1303
3828425,1419
3828525,1050
3828625,1032
3828725,1025
3828825,941
3828925,1169
3829025,1316
3829125,1485
3829225,995
3829325,965
3829425,1010
3829525,783
3829625,1198
3829725,1324
3829825,1491
3829925,864
3830025,999
3830125,938
3830225,1088
3830325,1161
3830425,1301
3830525,1465
3830625,791
3830725,761
3830825,814
3830925,988
3831025,1139
3831125,1272
3831225,1496
3831325,980
3831425,941
3831525,955
3831625,945
3831725,1126
3831825,1341
3831925,1520
3832025,781
3832125,749
3832225,780
3832325,902
3832425,1115
3832525,1319
3832625,1409
3832725,1002
3832825,999
3832925,1007
3833025,1112
3833125,1110
3833225,1261
3833325,1425
3833425,1000
3833525,1010
3833625,955
3833725,1124
3833825,1148
3833925,1264
3834025,1340
3834125,1098
3834225,1145
3834325,1147
3834425,1111
3834525,1028
3834625,1317
3834725,1518
3834825,844
3834925,959
3835025,912
3835125,1131
3835225,1139
3835325,1199
3835425,1363
3835525,981
3835625,973
3835725,1004
3835825,1156
3835925,1135
3836025,1292
3836125,1366
3836225,1064
3836325,1096
3836425,1042
3836525,1112
3836625,1161
3836725,1332
3836825,1391
3836925,979
3837025,878
3837125,885
3837225,941
3837325,1202
3837425,1326
3837525,1379
3837625,944
3837725,950
3837825,988
3837925,1129
3838025,1130
3838125,1320
3838225,1392
3838325,952
3838425,948
3838525,938
3838625,990
3838725,1207
3838825,1360
3838925,1378
3839025,990
3839125,967
3839225,961
3839325,989
3839425,1250
3839525,1389
3839625,1523
3839725,753
3839825,782
3839925,941
3840025,1121
3840125,1178
3840225,1283
3840325,1341
3840425,996
3840525,1016
3840625,1079
3840725,1073
3840825,1176
3840925,1255
3841025,1487
3841125,1110
3841225,1063
3841325,982
3841425,1030
3841525,1204
3841625,1368
3841725,1466
3841825,1026
3841925,854
3842025,968
3842125,943
3842225,1330
3842325,1383
3842425,1469
3842525,774
3842625,737
3842725,788
3842825,938
3842925,1154
3843025,1225
3843125,1383
3843225,695
3843325,978
3843425,932
3843525,945
3843625,1152
3843725,1258
3843825,1417
3843925,1040
3844025,1070
3844125,979
3844225,1076
3844325,1030
3844425,1229
3844525,1394
3844625,976
3844725,763
3844825,955
3844925,972
3845025,1212
3845125,1411
3845225,1405
3845325,1048
3845425,988
3845525,1053
3845625,1022
3845725,1124
3845825,1170
3845925,1318
3846025,764
3846125,845
3846225,1003
